project,revision_hash,internal_quality,external_quality
falcon,43110bd9d5708963a826e9c39389ec99491a5355,False,True
falcon,0dc6c6c2851f1438067418deae41d47402baa08e,False,False
falcon,ef4e8a4b11f0920431aa0fd5c0ca1ed8d3301571,False,False
falcon,ad0979e7224d879efcb70f1f6d20ae34be6326b7,True,False
falcon,4175c54a158eeb9883dc192260890eb2b73ad6f1,False,False
falcon,c6000363a19e11745d9f3f7abc14e03f08be7f88,False,False
falcon,32f1da60c410e1605b791dc34e10b2a0ef0df11a,False,True
falcon,280ea92a7395b07f45d31cd64a1b892de43505e9,False,False
falcon,7089d93f909328d63ff7f332b90cb9779084eb9f,False,False
falcon,09d352b94679fcc8a8b9e669e15508440469766c,False,True
falcon,3626d24178d1c972ab3992461c5a4e5d66fbec61,True,False
falcon,1dd3018105814372362e957b6a7bf5b26e58fae7,True,False
falcon,80f786506fdf2f6c44621bbe036d51ec4d25db99,False,False
falcon,59eedbd1efe54f96b05f6c4593b8e566f38c9955,False,True
falcon,d82c01dafc51bba758f5c7be21e5b43219e12f2c,True,False
falcon,3158c0321d86c474a6edc117a008fc518215663e,False,True
falcon,4b8bb5e3e1b1ef845a6075f2163be939d8e3ab64,False,False
falcon,3b8c4d51ecf121aa3046d9a11e4926bd6cb1e07e,False,True
falcon,b606ffcf5b69a1fa1fcb3f2195a731b6d76e6f0f,False,True
falcon,3e7e08f77225d09250d0ac8a9d9fa38c5f69c3f5,False,False
falcon,2ee13a1bc18e1e1c12e19a60041196b63e0e3ce4,True,False
falcon,af36cc45f64b505148b93e5e268696144198748d,False,False
falcon,952a9e6c37b0eb035efbfb43ed73c75951bbaab4,False,True
falcon,68b729628c5f72c8e878e8ec24dfac97e35716aa,False,True
flume,458a1a2f758fa03b56c46246f830354151089c16,False,True
flume,bf1bcbfda9675f9a5d67db5f31f9a00e51cd71c3,False,True
flume,7bb4fc0465c0ba39c8151df6de92c62f3049655a,False,True
flume,08ba7ebd503efe377fd4701f0f4bdc8e344f18ff,False,False
flume,5673231de7abca4f87c3c998495923571b2bd5d9,True,False
flume,d41e89c92faa980cc667917a0b6da352a6f560a5,False,True
flume,47507bc40202c52e7156106642ffc0ab849fb96e,True,False
flume,d5805c8598be4eec85de8973b4c98ecdd7ffe6d3,False,False
flume,5c65867cfbdb21c4690e7eb5c1b02b8d739fb818,False,True
flume,c9289c083c8dc66a103119f2ade1879e03acaed6,True,False
flume,8ea3f0fb3d211b7bf18e061bfc3b2dc825285f90,False,True
flume,a033efd2735cbe439b62bbe09a0b245305eb0702,False,False
flume,1003d1f410bd5f9e94ebafe6df641d8ab3e90d3e,True,False
flume,240166f000f4a508681da3142e903e84cb242181,False,False
flume,0d04373473e302a3155b12945e3350cee760c151,False,False
flume,753e4137918b5bdf559dd50a21db2a832aa1dce3,False,False
flume,30293ea1e9421cc4684d8e997770fe6f171970eb,False,False
flume,4dea8489e1264e633151ab7e558271bdffce9a69,False,True
flume,f7e49c03197598a849cfa60dc089011059846b09,False,True
flume,aec2fbd8621539059336b54588e5b080b8057b17,False,True
flume,1b3e1cef572d63c1f9cd6600603b16021433bb2a,False,False
flume,63176284258d65a576b7c794b5a592964c67d07f,True,False
flume,35cf900017a797e5ff3aedb01f05c88bb3f86ca0,False,True
flume,719afe908d39a87cb046dcd974eebaa7886a00e8,False,False
flume,7e54c801e3ee1c1a22ca73533e30b60606116308,False,False
flume,3f9408b2c983fa5904f733b053319a1e735b9a0a,False,True
flume,2c3fe6dc60750185cd2cd149e3605760b1c6a8ca,False,True
flume,da294a164c27d400dc0b7bc6754c883a4eb5ed24,False,True
flume,5b19f1d6184fc5e86f6739846744e632d1308be3,False,True
flume,73ebd2774d1e6c196fbaba50f12a0043b771e1d3,False,False
giraph,fc0585a7163d6bec473b2acc5d1c352fb8272fbc,False,False
giraph,2123261537c3ccb041d067f5079533490db2d1ef,False,False
giraph,3d51e770c28b404ac119acd7c108ba174251a929,False,False
giraph,905d5f60b9a4d25a69007dda6d82f153487d83f6,True,False
giraph,568d82fa900790aac68d39858b6c3c46d6143b4f,False,True
giraph,9dd9af5294cca4ef0e4a19ec4829294b2a5d850f,False,True
giraph,63faddcb4981ba306d5d3c3da3240fd9cf383ff9,False,True
giraph,c5c1c4c6131ee67265c4c322d53b689f9a52dc40,True,False
giraph,d455270e2a8d5ec34d63d20ccb0f99d3629efa5e,False,False
giraph,916763e747b0f2d3bf2dcda76100dbc0d5714a9c,False,False
giraph,56d8e89887f9037cb1849b66d99e1e01eddec106,True,False
giraph,6d697ae13c27757270b3ffb9b312e72e4afe3db5,False,False
giraph,5bb956cad2d9c4beded036553f715f0e3156d665,False,False
giraph,f37f373a04af7de05b089a55bfb4d2d86d055fce,False,True
giraph,36ea4c00124e0a44cc32c9c2d11ff3f77a2da541,True,False
giraph,a927450aa63fe8e21f7da22cc79de182cfcfd780,False,False
giraph,c1d50bca96043c8a3e1ed1acfec98f92d03f6864,False,True
giraph,467358e8f191748521c6c4057874c06d2253fdd0,False,True
gora,74046a2fcdafad5a90e20a68ad4718f308156762,True,False
gora,6406e124a1d1361629b5265c611e5a4504ffbb02,False,True
gora,d64a275f709bda4fc9c305db1937dde63eff0b22,True,False
gora,dd93039bf4c3673f85757d4499f2b4fab7c7ee09,False,False
gora,4e942986f876690a061091b74724e4bcb6aee8ec,False,False
gora,69caf50f56d80c1ecec832928eb1d73c515fce72,False,False
gora,1b4ea508f6e4b01de5ed511cc7b39b8858248b55,False,True
gora,7545170df8047ea6127660c1750e1d0b59044e49,False,False
gora,8a9ea8ebc323c7351319dbd0dc3456384097b403,False,True
gora,b43a77692d1cf01c2c23c21a7a048b8fee9e0cbb,False,True
gora,163624a9596298bf80bb41360fcd246a886a0688,True,False
gora,f14dbd4be9f0ed0729816466db0a803b1c7598a3,False,False
helix,9914b199674aa76748fde88c3d40fab1daf2ff0d,False,False
helix,9578a23e28c0e568f70bffe3942f07f50b9b7c0d,False,False
helix,d7a46eb444c628b08c5cc6207807c22b96d29188,False,True
helix,96cc674174ae7e401f54bef43c11c0bc0f02986b,False,False
helix,b72ff29d1fc2845affb9ee943396424c5a7e5721,False,False
helix,1c04f2f8b352e37fe9d64b40a7c9d14cbfb15e4c,False,False
helix,6a14bbed2b5b0cf37a22e1e3b7a799e9c12f4de3,True,False
helix,be93df39849cae878fd84b396982efe510374843,False,False
helix,788680d4bbb913303eb0420343b41e677102e51a,False,False
helix,a9cdecc644608725e4f561da23e3976226b44430,True,False
helix,3f6516f4aaff29984844295435b1a90777f7d408,False,False
helix,0edf87f0fc85a77e8f7334cc2d49b1917961d421,False,False
helix,0c3796b304c1b26f5887073295faee324f8411fa,False,True
helix,ef840c1ea538359ea53cf4df7be217cf3e050728,False,False
helix,cff462f8277464a2de9479adec5f8f0617bdc7cc,False,True
helix,3ab52caca289f535b47fa9bdc84e06a7aa5df44d,False,False
helix,d750845e27fadbb41eecf5e2d7c1fe5426b49331,True,False
helix,9a1ba91c0c1e19939360c7916d41b7cc9346407d,False,False
helix,1c5dff93e96882fad8b2590e8e10a3c781b0ef1b,False,False
helix,befcc65c2e67df9767ab5d2eca837339894c5581,False,True
helix,fc6009feca610756dd134eb070d07b0c4918c1ba,True,False
helix,c1af744af6088ad98fe2a8a5074f2c56199b6f82,False,False
helix,24f2610f69714e68e31dcb2581d790c699ec05a1,False,True
helix,6f6ab65a6e6c4526f7c6957f2f0cdfaed78e44d5,False,False
helix,7e4e5b156b3f1af5ca79988dd85694555d7e9aef,False,False
helix,0ddcc274f9e0fe9e1f53d50c3e8d263b7fe641c5,False,False
helix,3a4ff21b4424be359205d53e16e9504217bcae8f,False,True
helix,9638ba10b7b908d9dcf1170fb254e97ff8b96669,False,False
helix,57ce497b514ad4d9ff773cdde6515ae614a300a0,False,True
helix,41c40e1bd123e0dba15c26ef6a533aa007ff5912,True,False
helix,4db61b56e473b64ec9956f694dd2ac6a8d328ed4,False,False
helix,ceba1a55ae351090144c001324f908f2364212a4,False,True
helix,f47c6fa629881232d9e0077e862ee89668db5ee1,False,False
helix,215039b374ba1457d892d5f0c7ad758b393ed23a,False,False
helix,b60f98716f4882925a56d112024d3929c63b10d5,False,False
helix,bafa7698a62913e317c2bfafbb39d2425f0cf257,False,True
helix,947a7d55756bdb4f50a3b0b358fb0364542df723,False,False
helix,06ca975d11a2fbea9c91390e7c3419bcd2d6f704,True,False
helix,090d351f87ce26a8181608d24a34a7fae935cec2,False,False
helix,acf8d076b85046b9e54957926dc2f1427455cfa7,False,False
helix,477264e72165e706719071fa2c91d13f77ccbea4,True,False
helix,428eaeacd20d2eea627128bf8ceb8c09c85ef954,True,False
helix,a23beb7cf79a3f1da104a55477c7eddb594fa68b,False,False
helix,2e98a67a6212fda9b2648300d25adc6424eab5d9,False,False
httpcomponents-client,101850f4fc805af6bafebfd3a284b65a971987e4,True,False
httpcomponents-client,0cfdbb16a0e5f8d371d91f40bdef662f9a9746ec,True,False
httpcomponents-client,49487b4fe5c2396eea0194bd5c123553e390d497,True,False
httpcomponents-client,b99a5138cce39eff6c5c5374d9de90d24b03b9f2,False,True
httpcomponents-client,96c021c8dd79ed968db51140dfe7f8a129ae2016,False,True
httpcomponents-client,7b99aca6abcfab8f84182dc0bbc58509c9873468,False,False
httpcomponents-client,8c840c918b303505a8158ad52ffef8615e3f4aab,True,False
httpcomponents-client,75ca519314b783ba0d314e84f3a7e3488a7c968c,False,False
httpcomponents-client,5059eddd97cbf90955bd49c3a716350de7180e24,True,False
httpcomponents-client,35d3f7ec77be97bb83600fe8320d4092d98bfa6a,True,False
httpcomponents-client,e71d8fac889e9dc18b1e9a57f8e890ce1ea2b9d8,True,False
httpcomponents-client,c246b98766227d0b4492a4846f45cdb775019d41,True,False
httpcomponents-client,c3e45a4347b84e39aaef9d68c22c13763ce51063,False,True
httpcomponents-client,427d2c24e0348eb9a5ed8762e6a8df174a546941,False,True
httpcomponents-client,41cfb9bbea63da4c098ea194c7ce49eb5b18580c,False,False
httpcomponents-client,54f6fbf5967631945ef9b5823072bfff26282b4a,True,False
httpcomponents-client,77ba1e5e0ddf3abf60f1608ae37481ca030c3ac2,False,True
httpcomponents-client,d19daa3dcd26bc74f7b5256ae77cbd9be091bec4,True,False
httpcomponents-client,6076f5542bf2cd6296e3c87fa246eaab729da103,False,True
httpcomponents-client,62c57991f502dac8484c628b506f54838a73860a,False,True
httpcomponents-client,718dff42310f2fd5a0f011032fa58c95a7771eb8,False,True
httpcomponents-client,2faad8d3c6ed65aecb112b05219eb2f86c1129dd,False,True
httpcomponents-client,456461b1c62bc78d6006daec958f2bfb3e835893,False,True
httpcomponents-client,6d57a9d5a8d62ae08f80583d578dd2b0af039a33,True,False
httpcomponents-client,dfffbc9a3c93ece6eb6005ab75ff317f07f4fa06,False,True
httpcomponents-client,3220bbf633e74e05d32a62005d1c9251974b88d1,False,True
httpcomponents-client,7c3e793643529b56b1471d0da76a11d45d54bb79,False,True
httpcomponents-client,650a04c7341d65d88982dc734b0780620cdce27f,False,True
httpcomponents-client,56ec3b9c1034d506b25272837f6f61b5f7334e0d,True,False
httpcomponents-client,64c00009a437000d18d9b363b577280c3c6826e6,True,False
httpcomponents-client,cd263f39e39d073284a77f07d339595ecdec6337,True,False
httpcomponents-client,24a5f0c0602530eb0b222a0dc0185ae0cc19f723,True,False
httpcomponents-client,3f52d0bf90c4d9ec09cf8e8a3d583cea05f94b0e,False,False
httpcomponents-client,cd4de57a550cf565e83d2237c3992a2ec93a1923,True,False
httpcomponents-client,48c22cc20276f14c52da79e957f27fd987e06975,False,False
httpcomponents-client,22d2c89b55ec6f07f4e35ba5df8489883712c0fd,True,False
httpcomponents-client,31c0e9c2de702a09a7517c0c37849099c83904f4,False,True
httpcomponents-client,ebc83e74d2c99272137d8b5fd2761fc886590c94,True,False
httpcomponents-client,3b5df666a9874ea16683b16dcbb49b36a12a53c2,True,False
httpcomponents-client,31488a022053538c2f8059a661f824e98f0889a0,True,False
httpcomponents-client,3a9a452730bec25b97e805d7a56bf493c89cbaf7,False,False
httpcomponents-client,62b67ba1acf32e621d7806be5a11c370eff05849,False,False
httpcomponents-client,49cdb631f5652fe46ab39b93fa2cbe5fbbf2f5f1,True,False
httpcomponents-client,ceb4ed1d39cbf95a7e40f86f90442d43dec641c1,False,False
httpcomponents-client,0fb2060fcb0260c3bc623c04978ef9f2123b5bc9,False,False
httpcomponents-client,97eee9e0e0adcb917db20550225db717238f6982,False,True
httpcomponents-client,6cbac13a396d40bab18c0efc9933bb60aa2beaaf,True,False
httpcomponents-client,0cad2defa7544af60c377d4af3a6738a3d56b3c0,False,False
httpcomponents-core,ee6efe93b0e345ab1e861b044499b72119c6b9a3,False,True
httpcomponents-core,eb3040f45b654de8c07027ec57e9c998ef81c395,True,False
httpcomponents-core,506cd307f00904aa031ab941d98bbb497b02a888,True,False
httpcomponents-core,8ff5ec1980becfcb165fd3de05b37e945239c5b9,False,False
httpcomponents-core,103db3e97c4c2a4564b6b82ab3ea21d54cadf19d,True,False
httpcomponents-core,e5f75c9cca97260118dfee197eb0f4158b140482,False,True
httpcomponents-core,bce6f0bcb2698b00e3fd62dbcaca91b7d32e3913,False,False
httpcomponents-core,f5abb95588fb97526eb7811169a98ed0b1a80f25,True,False
httpcomponents-core,11086a0e385ed15ff49ae17fce744a1a635696d6,True,False
httpcomponents-core,74aba22c7699d45bdf3aa4b97b928b8ce238fc20,False,False
httpcomponents-core,d25c961b3c58edd90afe9deb953087ef1ecd492a,False,False
httpcomponents-core,18b024aecc1110e1b57ea90ae75d674ed8bf7307,True,False
httpcomponents-core,ee1f729ce532217703a5425d7d8c06e559f95b70,True,False
httpcomponents-core,3064551597d706ccc41f2480e2fa9106b9a818af,True,False
httpcomponents-core,b7deec84d0ed63d3eee04bfd42130ee6de67da91,False,False
httpcomponents-core,2a07348c8e859a5a5d6f39ffaaeabe31f3319f96,False,True
httpcomponents-core,fd56c60d27038d68ca8ecf3db8be97ff9b93ba69,True,False
httpcomponents-core,3a677d47cb872b6ede20b28e93d3206f08b349ac,True,False
httpcomponents-core,95644d8e0721fed69415d48d19e16fd03bb1ac90,True,False
httpcomponents-core,1faf0976f723767066293d633ecc83a56358f321,True,False
httpcomponents-core,84650eff30b9d304af040a3a0726818d76dd95da,True,False
httpcomponents-core,7cd4a3472f00b33a091a7de3a05cbb70be2f94f0,True,False
httpcomponents-core,b9f55f5c015edef6189b66c1f898fc1036dfc31d,True,False
httpcomponents-core,328174504549434d9a6c1dc400db91cf1e753877,True,False
httpcomponents-core,876fa863649211ea6d45b3c3e09667fa5b9e2a41,False,True
httpcomponents-core,e4f437c4164923b884f71dd6550c8052f685ff63,False,False
httpcomponents-core,3a911d87117e98fa711e01deb46ee0e8a226951a,False,False
httpcomponents-core,5739fb646dd5634eb36b736683c9118c40a49b0f,False,True
httpcomponents-core,1432398821823d100c0ac85ac15c8163862362b2,True,False
httpcomponents-core,c07a228b515ca6d151693d4ee5a91a490d919710,True,False
httpcomponents-core,f95fe6c9601713cdce1b947c6d572006b7a9b8e9,False,True
httpcomponents-core,61d042e788d7d0c6e2cc913f1454e96fb7932e07,False,True
httpcomponents-core,870d7f4e11a89828b78d24bc1734d1958ecde5be,True,False
httpcomponents-core,55ba10310701975369be7211fc2f61f90e403a42,False,True
httpcomponents-core,6337dca3d9ec33b3fdbead45a14d5bbe2a4a3b08,False,True
httpcomponents-core,f46412eec6f0e8b4262e3a693d2579ccdf9ff4d7,True,False
httpcomponents-core,65b1b583fd7259dd24cb8ee74b575a356261b6f8,True,False
httpcomponents-core,b1626d391957f086281e4f29d90af04fa43d8df9,True,False
httpcomponents-core,c4342118e1cde12b91e630e6a5a4df8f7f69bb43,False,False
httpcomponents-core,db8bc61b4b1d30672b2f591208813633b1ae448a,False,False
httpcomponents-core,7481304b9516540ea601ec430cc0639bc1beeeb3,False,False
httpcomponents-core,0c0fc984451e5a6c14bba6be34988b7d52a0b8bc,False,False
httpcomponents-core,a381989e4d274659f84856a6b05e724623d8dfff,False,False
httpcomponents-core,79d01bbe90b50475b0b3780343e7e67f16565ab3,True,False
httpcomponents-core,675740e4279be44e939dbef66a3b6d7babc2cbdf,False,False
httpcomponents-core,dd914eddce11e222c3baf97d171b50f9ab6d2deb,False,True
httpcomponents-core,a82c75e61047d995b949bd3af7be2839e59ee105,False,True
httpcomponents-core,0ab8a708aa388996d84a5d56ae1738e2b17b4908,True,False
httpcomponents-core,ab2f0b85a51b56ddccbb75a8dabd2fe20ee3cc6b,True,False
httpcomponents-core,d038f4ba0e1a35c4b24e8406db438f521323649d,False,False
httpcomponents-core,3021265d110c5cc331c4d61c23b071edf2cee3f1,False,False
httpcomponents-core,c81801f8ab0bb404e17d5617e0186c1f72108f9d,False,True
jena,802053f1374808c96727416740a1487593103a0d,True,False
jena,3d3ec11ac08f10596f6174ee556cb98fe282d13e,False,False
jena,0189468c6daa15ab4ac58d9672dcc2b55f684804,True,False
jena,3ca212486ed795c7a18ee897191ccb24378b2ffb,True,False
jena,99db17246f26b44a5b93cf22169dcddf99722ec8,True,False
jena,dfe5a8d78649bee74848e48aede91fe604b8f6aa,False,False
jena,842414bc5069a61076c4d773f25e930b309b084d,True,False
jena,9c9f934bff2031a4f429faffd1a6677c2ea1715a,False,False
jena,95426e699c3f578e638a36921ca0944a6eadbb49,False,True
jena,6e588daa7a9c94fe01f511c5f26aa071bd936b60,True,False
jena,9bc5aa972d3c689b7a8e5052f3a19092d07a9ada,False,False
jena,01372dbc5e4b9f2ebb56c8ecac54540890b51def,False,True
jena,d970956355d1986c16221a877e48538c362033bd,False,False
jena,3da0d16f89d6b4d730c61c5e1c6b3d960bcb01f9,False,True
jena,c5fbfdc1bff0b91a8dbf1696df5ab41abcb0c6cb,False,True
jena,fab78b8fcda5372b202b9d0af387ec2fa862668e,True,False
jena,d0662ca44bb5a2cc5fbfcfe41213a9665892d278,False,True
jena,6c7f8631bf06efd3172d3ddb45680caca428379f,True,False
jena,b3fa25a842e1044523e2df883ec93fd752ab57eb,True,False
jena,f3ab3168dd8d920760c8e4a149adfa9ee8d65312,True,False
jena,ab9580d6a77cad457438d1f10edc3dddbbe4e500,True,False
jena,6bb368f16da7c57528597e088d67198a64f19576,False,False
jena,2163c49b56da7a4ae1f1089842649f2c3fb635a5,False,False
jena,a07a000a8032b3a16878b47e3e28dcc4f8edbd8f,False,True
jena,be0bdc43e365926c5c4b58940b1133f487a8d6bf,False,False
jena,a56f7710d88e368824042863e1ebef9afc7fd5f3,False,False
jena,a80781c6cfbff7af7126237b788f3f0347eca774,True,False
jena,142dbd1661115f77322e78fdf40e8b6993fc8d02,True,False
jena,c560525588a6958a135346ec78c7cd056e8fe3bf,False,True
jena,db01ea3d4522deb57c80d5d6493f495c5940e56c,True,False
jena,b5eba7256bc95eb4f15db6533679fdef6fd49c59,True,False
jena,7d47dcee0e111d15fd08a7e580fd2f68f96079eb,False,True
jena,8bee4d32847aa81f2a3c73574ec4c0ade0a7050d,True,False
jena,4724835df3f43b95072ae774e1eed5e82bdc275e,False,True
jena,4b8d4d44aa0d482c0d0092b2cd536345aaed858e,True,False
jena,9c31feb498ebf1861ffd88fdddd781e45dc85d3d,True,False
jena,8abb7a25d391e628ab8e8ca2de476d8d56b60f6e,True,False
jena,d8b255fb15408c94e410fed00d3bc1d7333b4462,True,False
jena,5090636bdb2e22171d09f8b6103eda27feac9588,True,False
jena,745e1b2c9f7bdf9923deea08c57d6267bd26d895,True,False
jena,2955ee03418201e00005746abbf9d40cd8836bd3,False,True
jena,879742c087fd73c665cfa12cfdd63d875d9b49f4,False,False
jena,11f06ca6dd77f18fd75f3d59b470b73555441b2b,False,False
jena,5104dbad9751ed28ac886988a40e8ec6d247c9c4,True,False
jena,15ef575d2aebe8388f448f3b3a020ce8ef8bdd82,False,False
jena,ac6c1498770cd7937c861cf6ea222b5994ffcef8,True,False
jena,1d4a5f2625159cb324bad4992829ff7faf17f5da,False,True
jena,760be4233cb02d2bab9bcdae9bc604f251394e8f,True,False
jena,d8306ce261fe0bd07ede33426b9850ecd16f8b6e,False,False
jena,864628cb3d6e287b9cc2acf3238a5acaa9c1f06f,False,True
jena,1f7433400edb79ac8e01f2b16ca79ba8a2b7eadc,True,False
jena,b21b80d2b292c4098d412d53861f8691935354c8,True,False
jena,2124ce830dffcc851569bb30317a867675b3f50f,False,False
jena,563de4261b24efb33e509a50f141d0b6b8064ce9,True,False
jena,c7907d566ee141d1b22a5f4278e3f13a86b40f31,False,False
jena,d3d43e9c3af48d230060eb07ad1e68db7dfa4d07,True,False
jena,65e1228bb3847e109f55454874178120f308b3c9,True,False
jena,6dadc31b685f7299e07eb4b4f3286de107e34ae1,True,False
jena,5eb219ea728dc9316bd2e94f10be63809497fe57,False,True
jena,9db40b2dd91a2e0f86b00b35ed74413b6adfdf53,False,True
jena,cc633c40b3547be68473b012b5cf7f546d844886,True,False
jena,1512e2e876e5259683429d68fad74ae25fd9fcc1,True,False
jena,543ec02bb84fbe68a94e41c14bcafa9165d3f0c8,False,True
jena,f72a506963e1629fdc3e4013be0d6ac9d0620922,False,False
jena,5405e9bcf6eb8964d27828a4fcee4cdec1ed76ef,True,False
jena,96017bdaa7adf02ff2d2864d9358aebacc943ee7,True,False
jena,73f42cad91d6e92816d6c0b790c38cfc1ab15650,True,False
jena,8d92002ae5143448df6265a1f35bd3de98f6bc10,True,False
jena,976625b9bf81dd9158e2921c1cf0f09f0f6b2e4f,True,False
jena,ed2957e68d1f4782517e5aa137371f3d8002f488,True,False
jena,59ae38d5843cd9e02377b47554911a94d7abef78,True,False
jena,15ecc3c396c06376cef052e7f16dcf9f1530a794,False,True
jena,e57cd52895034d74b5148e1996d595ae496d8c6b,False,False
jena,ee3f5a22d9a0b4c1101d85c6f990cd47fba2cd83,False,False
jena,c7506e5c137936a729fd7e75f4553e13b2c21c74,True,False
jena,4868614c5035bc2dc15ad944b65955bf8d46511a,True,False
jena,0413833c22035d9c1434ca5fdbbf947e2883eaac,False,False
jena,c1fc70c48d9124c6b5ae08284339a73d6b4dc1d6,False,False
jena,9f5e20108c5fda8af0147dc7d653e4f6e6b1b659,False,True
jena,ec67a007074b6beb42c72ae9a257e1876dd4a8b1,False,True
jena,4e5fe9a20d1531430ab96cb2ab9694aed9a9538b,False,False
jena,b8d6116624c22c818879aaca999f7f07b9f7f7b8,False,True
jena,acb20d459af15ebe04932d62fe0378b5f522b5c7,True,False
jena,c3a165360ad098f830d1960d1280182b21ba0320,True,False
jena,e076d42dd4c4103fb473b4a882167193b37d7765,False,False
jena,d37bac66852dfc4d91fc3bbc8314d826bc5fc4f5,False,True
jena,8bba58bb1b17d75ec9a8e1967a0e466f7e45898f,True,False
jena,1cab7f1d72bbaf9790fc436fc933950c8a846b84,False,False
jena,781895ce64e062c7f2268a78189a777c39b92844,True,False
jena,1bdd9ba2357f0de650b4b6257ba0b523bca954dd,True,False
jena,15995286209a2831fa9136d499bfd767a221a475,True,False
jena,a4f9cdeef5256a3c56dbe6aac7c15d2113c55c95,False,False
jena,bb3e488bf744a70c1ccfb3f165e9d865ce8d2735,False,False
jena,fd634c0c2cebaee2edcb976d7b2ea3b9f41c3eb6,True,False
jena,455491582eaf8e744514e393c90d8a8fb9f2c04c,False,True
jena,66a1eda82eeee2d8f551fac06d6b0a2672decdc2,True,False
jena,637cd70b30f17f5c696e6f4d4cefa471a4ac196d,False,False
jena,13124c68fb87e0677f0b66fb219cb9e3942f5748,True,False
jena,95378b0e6ff3674a05dddbd6a37eebf227f83e0f,False,False
jena,087886805c5b95f54a66bb0682a21ea20fa9a534,True,False
jena,ada4cea8a06d4c57231f7aba9be7b2203119b92d,True,False
jena,53790247cb8013f347748ca60e10791a4ffc895c,False,False
jena,bfa5b147ab921b43e875764b38b9b61cb24e3caa,True,False
jena,2af2d7e8f6e74f032b1afdd1163db4d1c788e2ab,False,True
jena,b67945fc577d8ce3e53202c46eb5576786437a43,True,False
jena,d6b922373ceb14db942d9eed7c4628223763c480,False,False
jena,16171c39c8db38f4dff7915498853c35705bec44,False,False
jena,98c33d19103475f45c10b954f6d2f635cecdf1dc,False,False
jena,2f805e6ae46d489ee36eb91c51e9dc54f1a1270b,False,False
jena,9b5aec9c38110069cd2f33cdd0d7866e952902bb,True,False
jena,26a58d9d7a23c9327524d6b6b76511077ffd1ee4,True,False
jena,bd271491d49a344ad48fc9bc82bc1e83e72228f6,False,False
jena,0335d6633d428f9937fa16f9e345ec4a7ae00d88,True,False
jena,d61d1ca27af8023b59bfb4664a88b245e8e17e83,False,True
jena,22a8b037288a8955ff3da00b43f694e0c4bb4fee,False,False
jena,e90236f9ef2829a9411a156bb405931156e416e5,True,False
jena,d802c2d172f56018b456d7077d702f2839971b52,False,True
jena,d0031af999c661bea3b172911d50eccbc528e75a,True,False
jena,e82509b6631e916155d331d4646234e83e8f7278,True,False
jena,a0ed30799e8a656fb2bc6a6c7f729890af40800b,False,False
jena,1b2afcefea970138863ff7f8eb20717e83fd8e5c,True,False
jena,bd27054a6aa0b5b3372cb27155966e4ff027ca56,False,False
jena,4a77c1d0c037b3b43949adea4915e01d73bad389,True,False
jena,12345b64f1ca44d25fcb27fd47e078de0fdb10c7,True,False
jena,88bb1b71e7667f1926374b346091177c1917fba1,True,False
jena,ea2af6a4f9c4d130fb42e1ed52e46581b8767347,True,False
jena,9f4010e2334b4845880ca228c28edf3f842a27de,False,True
jena,c3483456d14acacf14f6009d88334b41d6c2e42d,False,True
jena,3aa4e0e1890eab7fa659b2c12e7c13326ecab3d4,False,False
jena,71efe6eb35c689da8b350813e7865c4681c1822a,False,False
jena,57028e83ad820d47af8422eabcd44293b0913f6e,False,False
jena,8bb8de305527e1385d620a6bd280e740a5709b64,True,False
jena,585aefb0598d363580f1a1ccd8028180edbb7bfc,True,False
jena,2ffb50f32e3cae3fdb4866d3a9cb4dbe04ec6f27,True,False
jena,9f710f1835c665dd8e5ba324d20c93d3213711df,False,False
jena,c0248437d36d2b1a3a989e694cf8247e63a5af37,True,False
jena,a719f679f835fc183a588f8ccc0e6b77a3c95956,False,False
jena,64a419a011ef05dc8bc3ae49dc9852e5bcd5ac46,False,False
jena,954c3c007627a3ba7d9a5a855637001bb635cbc4,False,True
jena,3ee7f9c175db1cbd48f132e2046c19c1d0b4c271,True,False
jena,13bbca92008287c0bb7db8e4aa7566d9d42c07dc,False,True
jena,09f70cda5afc548f1b1af77b094b6b86c80cf6fc,True,False
jena,083401f179faf4c190bbc9917a63d559467fe0a0,True,False
jena,921853cfb9a038a07cee4d95e54401584ce8fd3d,False,True
jena,e7b2d69689973718c538cc891797db43bbb22181,True,False
jena,b679b06fb2111bd0acad5738f077553db8410770,True,False
jena,16a0086b38c842be9e6166351c6764978a9200e1,False,False
jena,e30cc634b8cee08b66e5bec2457f749fe13f8fe4,True,False
jena,64385d86403562eb13c5979e9d7125dc4c8c519a,False,False
jena,516d0c2b1a3beb8441778aab9ad8b109c821a172,False,False
jena,4265e5f982a6e3d475c99f069cd928129b81eb81,True,False
jena,0228f12c5afd0b4d2cb83d0c4b62732e32b0dbb2,False,False
jena,6d6ace259792adaa18a4306faf0a4d9250b49a30,False,False
jena,f60a044615280b4fefcd9e72e1c77231b122589c,False,False
jena,2676cc4f3a7e6a74af45be23161817918b51791e,True,False
jena,1407549ef254ff60252415f43be807036548cc3f,False,True
jena,abb2d2ca55a53fbc6eaafb97e66916b51b7cbc7c,False,True
jena,b8b482ecaa4f9ac72ef16a8f243186246d68ff10,True,False
jena,edbd0a2989df3efc1e622c2242bfcf86c7655ee8,True,False
jena,683f904a1c40c369d73ef210350065d2def93bf8,False,False
jena,bf4442d8efff330d3417e7e0976696f60025745e,True,False
